move_id,event_id,move_type,cargo_type,yard_slot
M8147,E13,DSC,TRX,33
M8148,E13,DSC,EXP,34
M8149,E13,DSC,TRX,17
M8150,E13,DSC,TRI,35
M8151,E13,TSM,TRX,10
M8152,E13,LDS,TRI,31
M8153,E13,DSC,EXP,32
M8154,E13,DSC,TRI,13
M8155,E13,LDS,TRI,16
M8156,E13,LDS,IMP,6
M8157,E13,LDS,TRI,30
M8158,E13,DSC,TRX,9
M8159,E13,TSM,TRI,36
M8160,E13,RHL,IMP,37
M8161,E13,TSM,TRX,31
M8162,E13,LDS,TRX,4
M8163,E13,LDS,TRI,5
M8164,E13,TSS,TRI,37
M8165,E13,TSS,EXP,33
M8166,E13,TSS,TRX,16
M8167,E13,LDS,EXP,2
M8168,E13,LDS,TRX,24
M8169,E13,LDS,TRI,1
M8170,E13,LDS,TRI,3
M8171,E13,RHL,IMP,33
M8172,E13,TSM,EXP,26
M8173,E13,LDS,EXP,16
M8174,E13,TSS,EXP,31
M8175,E13,DSC,TRX,38
M8176,E13,TSM,EXP,20
M8177,E13,DSC,EXP,2
M8178,E13,TSS,IMP,14
M8179,E13,LDS,IMP,38
M8180,E13,DSC,TRI,32
M8181,E13,TSS,TRX,4
M8182,E13,TSS,IMP,6
M8183,E13,RHL,TRX,37
M8184,E13,DSC,EXP,30
M8185,E13,RHL,TRI,22
M8186,E13,DSC,TRI,29
M8187,E13,DSC,TRI,8
M8188,E13,DSC,TRI,6
M8189,E13,LDS,TRX,14
M8190,E13,DSC,TRX,28
M8191,E13,DSC,TRX,11
M8192,E13,TSM,TRI,28
M8193,E13,LDS,TRI,2
M8194,E13,DSC,TRI,33
M8195,E13,DSC,IMP,10
M8196,E13,DSC,TRX,4
M8197,E13,RHL,IMP,1
M8198,E13,LDS,IMP,4
M8199,E13,LDS,TRI,20
M8200,E13,TSM,TRI,6
M8201,E13,TSM,EXP,5
M8202,E13,RHL,TRI,17
M8203,E13,LDS,TRI,33
M8204,E13,LDS,EXP,19
M8205,E13,DSC,TRI,40
M8206,E13,DSC,TRX,32
M8207,E13,DSC,IMP,11
M8208,E13,DSC,IMP,34
M8209,E13,LDS,EXP,7
M8210,E13,DSC,TRI,37
M8211,E13,LDS,EXP,15
M8212,E13,LDS,TRI,25
M8213,E13,DSC,EXP,5
M8214,E13,RHL,EXP,7
M8215,E13,LDS,EXP,29
M8216,E13,DSC,TRI,15
M8217,E13,DSC,TRX,28
M8218,E13,LDS,IMP,5
M8219,E13,DSC,EXP,24
M8220,E13,TSM,EXP,21
M8221,E13,TSS,EXP,10
M8222,E13,LDS,IMP,5
M8223,E13,LDS,IMP,11
M8224,E13,LDS,EXP,20
M8225,E13,DSC,IMP,37
M8226,E13,LDS,TRI,2
M8227,E13,DSC,TRI,10
M8228,E13,LDS,EXP,42
M8229,E13,TSS,TRX,14
M8230,E13,LDS,EXP,12
M8231,E13,DSC,IMP,24
M8232,E13,LDS,TRX,23
M8233,E13,DSC,EXP,16
M8234,E13,RHL,EXP,27
M8235,E13,DSC,IMP,40
M8236,E13,LDS,TRI,27
M8237,E13,DSC,IMP,21
M8238,E13,DSC,TRX,6
M8239,E13,LDS,EXP,31
M8240,E13,DSC,TRI,8
M8241,E13,DSC,TRX,38
M8242,E13,LDS,TRI,18
M8243,E13,LDS,TRX,35
M8244,E13,LDS,TRI,16
M8245,E13,LDS,TRX,34
M8246,E13,DSC,TRI,37
M8247,E13,LDS,EXP,1
M8248,E13,DSC,TRI,33
M8249,E13,DSC,EXP,7
M8250,E13,TSS,TRI,9
M8251,E13,LDS,IMP,30
M8252,E13,LDS,EXP,12
M8253,E13,LDS,EXP,26
M8254,E13,LDS,TRI,3
M8255,E13,TSS,EXP,12
M8256,E13,DSC,IMP,18
M8257,E13,RHL,TRI,38
M8258,E13,DSC,IMP,27
M8259,E13,LDS,EXP,42
M8260,E13,DSC,TRI,3
M8261,E13,DSC,EXP,16
M8262,E13,LDS,EXP,1
M8263,E13,TSS,IMP,4
M8264,E13,DSC,TRX,23
M8265,E13,LDS,EXP,5
M8266,E13,LDS,EXP,12
M8267,E13,TSS,TRI,9
M8268,E13,LDS,TRX,25
M8269,E13,LDS,EXP,3
M8270,E13,DSC,TRI,23
M8271,E13,RHL,TRI,16
M8272,E13,TSS,IMP,37
M8273,E13,LDS,TRI,20
M8274,E13,DSC,TRX,18
M8275,E13,DSC,TRX,33
M8276,E13,LDS,IMP,11
M8277,E13,TSM,TRX,12
M8278,E13,TSS,TRX,18
M8279,E13,DSC,TRX,9
M8280,E13,TSM,TRX,22
M8281,E13,DSC,IMP,3
M8282,E13,RHL,TRI,37
M8283,E13,LDS,TRX,41
M8284,E13,TSS,EXP,42
M8285,E13,TSS,IMP,14
M8286,E13,TSS,EXP,3
M8287,E13,TSM,TRI,31
M8288,E13,LDS,TRX,18
M8289,E13,DSC,IMP,16
M8290,E13,DSC,IMP,30
M8291,E13,DSC,EXP,11
M8292,E13,TSM,TRI,28
M8293,E13,LDS,EXP,13
M8294,E13,LDS,TRX,14
M8295,E13,DSC,EXP,22
M8296,E13,LDS,TRI,37
M8297,E13,LDS,TRX,32
M8298,E13,DSC,IMP,16
M8299,E13,LDS,TRX,40
M8300,E13,DSC,IMP,17
M8301,E13,DSC,EXP,4
M8302,E13,LDS,TRX,33
M8303,E13,LDS,TRI,39
M8304,E13,LDS,TRI,29
M8305,E13,TSS,IMP,40
M8306,E13,LDS,TRI,29
M8307,E13,RHL,EXP,35
M8308,E13,LDS,IMP,16
M8309,E13,RHL,EXP,19
M8310,E13,DSC,EXP,34
M8311,E13,LDS,IMP,39
M8312,E13,DSC,EXP,12
M8313,E13,LDS,EXP,19
M8314,E13,DSC,EXP,9
M8315,E13,TSS,EXP,10
M8316,E13,TSS,TRX,34
M8317,E13,LDS,TRI,39
M8318,E13,DSC,IMP,16
M8319,E13,DSC,EXP,14
M8320,E13,TSM,EXP,19
M8321,E13,TSS,TRX,24
M8322,E13,LDS,IMP,22
M8323,E13,DSC,TRX,14
M8324,E13,LDS,EXP,8
M8325,E13,RHL,TRI,5
M8326,E13,LDS,EXP,25
M8327,E13,DSC,IMP,34
M8328,E13,DSC,TRX,42
M8329,E13,TSS,TRI,36
M8330,E13,DSC,TRX,1
M8331,E13,TSS,IMP,41
M8332,E13,TSS,TRX,41
M8333,E13,DSC,TRI,36
M8334,E13,TSM,EXP,40
M8335,E13,TSS,TRI,29
M8336,E13,LDS,IMP,33
M8337,E13,LDS,TRX,28
M8338,E13,LDS,TRI,3
M8339,E13,TSM,EXP,15
M8340,E13,DSC,TRX,19
M8341,E13,TSS,EXP,13
M8342,E13,LDS,EXP,36
M8343,E13,DSC,EXP,33
M8344,E13,DSC,TRX,7
M8345,E13,DSC,IMP,23
M8346,E13,DSC,TRX,24
M8347,E13,DSC,TRI,41
M8348,E13,LDS,IMP,10
M8349,E13,DSC,TRX,28
M8350,E13,DSC,IMP,25
M8351,E13,RHL,EXP,4
M8352,E13,DSC,TRX,31
M8353,E13,TSM,TRX,28
M8354,E13,RHL,TRI,7
M8355,E13,DSC,TRX,40
M8356,E13,LDS,EXP,9
M8357,E13,DSC,IMP,1
M8358,E13,DSC,TRI,37
M8359,E13,LDS,TRI,5
M8360,E13,RHL,IMP,4
M8361,E13,DSC,IMP,35
M8362,E13,LDS,TRX,9
M8363,E13,LDS,EXP,2
M8364,E13,LDS,EXP,19
M8365,E13,DSC,TRI,37
M8366,E13,DSC,TRX,10
M8367,E13,LDS,EXP,41
M8368,E13,DSC,TRX,6
M8369,E13,LDS,TRI,9
M8370,E13,TSM,IMP,37
M8371,E13,TSM,IMP,41
M8372,E13,TSS,IMP,17
M8373,E13,DSC,EXP,18
M8374,E13,TSS,EXP,20
M8375,E13,TSS,TRI,33
M8376,E13,DSC,TRI,37
M8377,E13,RHL,IMP,1
M8378,E13,TSM,TRX,17
M8379,E13,LDS,EXP,19
M8380,E13,DSC,TRX,11
M8381,E13,DSC,TRI,8
M8382,E13,LDS,IMP,26
M8383,E13,DSC,IMP,25
M8384,E13,LDS,TRI,27
M8385,E13,LDS,IMP,13
M8386,E13,DSC,TRX,15
M8387,E13,LDS,IMP,15
M8388,E13,DSC,IMP,21
M8389,E13,LDS,EXP,23
M8390,E13,LDS,TRI,19
M8391,E13,LDS,IMP,25
M8392,E13,DSC,TRX,32
M8393,E13,LDS,IMP,32
M8394,E13,LDS,TRX,20
M8395,E13,DSC,IMP,21
M8396,E13,DSC,EXP,4
M8397,E13,LDS,IMP,26
M8398,E13,LDS,TRX,37
M8399,E13,LDS,IMP,8
M8400,E13,DSC,TRX,30
M8401,E13,DSC,EXP,5
M8402,E13,LDS,TRX,39
M8403,E13,LDS,EXP,7
M8404,E13,LDS,TRX,24
M8405,E13,TSM,EXP,32
M8406,E13,LDS,IMP,12
M8407,E13,DSC,IMP,25
M8408,E13,RHL,TRI,13
M8409,E13,DSC,EXP,4
M8410,E13,TSM,IMP,33
M8411,E13,RHL,EXP,31
M8412,E13,TSM,TRI,29
M8413,E13,DSC,TRI,26
M8414,E13,DSC,TRI,42
M8415,E13,LDS,TRX,38
M8416,E13,DSC,EXP,35
M8417,E13,DSC,EXP,9
M8418,E13,TSM,TRI,26
M8419,E13,DSC,IMP,18
M8420,E13,LDS,IMP,23
M8421,E13,LDS,IMP,18
M8422,E13,LDS,IMP,28
M8423,E13,LDS,TRX,29
M8424,E13,DSC,EXP,18
M8425,E13,LDS,IMP,1
M8426,E13,LDS,IMP,25
M8427,E13,RHL,IMP,11
M8428,E13,DSC,TRX,26
M8429,E13,TSM,EXP,37
M8430,E13,LDS,TRX,39
M8431,E13,LDS,TRI,11
M8432,E13,LDS,IMP,9
M8433,E13,TSS,TRI,36
M8434,E13,DSC,TRI,2
M8435,E13,DSC,TRI,35
M8436,E13,LDS,EXP,18
M8437,E13,DSC,TRX,26
M8438,E13,DSC,TRI,31
M8439,E13,TSM,TRI,21
M8440,E13,LDS,IMP,41
M8441,E13,LDS,TRI,35
M8442,E13,TSS,TRI,1
M8443,E13,DSC,IMP,8
M8444,E13,TSS,TRX,17
M8445,E13,LDS,IMP,30
M8446,E13,TSM,EXP,33
M8447,E13,DSC,TRX,6
M8448,E13,DSC,EXP,33
M8449,E13,LDS,IMP,28
M8450,E13,DSC,IMP,5
M8451,E13,TSS,TRI,8
M8452,E13,DSC,IMP,1
M8453,E13,LDS,EXP,30
M8454,E13,DSC,TRI,14
M8455,E13,DSC,TRI,20
M8456,E13,LDS,IMP,16
M8457,E13,LDS,TRI,36
M8458,E13,DSC,TRX,36
M8459,E13,RHL,IMP,6
M8460,E13,LDS,IMP,28
M8461,E13,DSC,EXP,30
M8462,E13,DSC,IMP,24
M8463,E13,LDS,EXP,26
M8464,E13,LDS,EXP,6
M8465,E13,LDS,TRX,13
M8466,E13,LDS,TRI,12
M8467,E13,DSC,IMP,14
M8468,E13,DSC,TRI,27
M8469,E13,LDS,IMP,19
M8470,E13,TSM,EXP,6
M8471,E13,RHL,EXP,26
M8472,E13,TSS,EXP,27
M8473,E13,DSC,IMP,26
M8474,E13,TSM,TRX,30
M8475,E13,RHL,TRI,14
M8476,E13,TSS,TRX,40
M8477,E13,DSC,IMP,39
M8478,E13,DSC,IMP,11
M8479,E13,DSC,IMP,18
M8480,E13,LDS,IMP,23
M8481,E13,DSC,TRI,42
M8482,E13,TSS,IMP,22
M8483,E13,DSC,TRI,1
M8484,E13,LDS,TRI,40
M8485,E13,LDS,EXP,8
M8486,E13,DSC,IMP,40
M8487,E13,DSC,EXP,13
M8488,E13,LDS,TRX,37
M8489,E13,LDS,TRX,20
M8490,E13,DSC,EXP,10
M8491,E13,LDS,IMP,34
M8492,E13,DSC,TRI,22
M8493,E13,DSC,EXP,34
M8494,E13,TSS,TRX,35
M8495,E13,LDS,TRX,13
M8496,E13,TSM,EXP,18
M8497,E13,LDS,EXP,37
M8498,E13,DSC,TRX,22
M8499,E13,DSC,IMP,4
M8500,E13,LDS,TRI,9
M8501,E13,TSS,IMP,30
M8502,E13,DSC,IMP,15
M8503,E13,RHL,IMP,35
M8504,E13,DSC,TRI,7
M8505,E13,LDS,EXP,19
M8506,E13,LDS,EXP,9
M8507,E13,RHL,EXP,26
M8508,E13,DSC,IMP,30
M8509,E13,DSC,IMP,22
M8510,E13,DSC,TRI,24
M8511,E13,LDS,TRX,31
M8512,E13,LDS,IMP,9
M8513,E13,LDS,IMP,30
M8514,E13,LDS,IMP,5
M8515,E13,LDS,TRI,19
M8516,E13,TSS,TRX,24
M8517,E13,LDS,IMP,7
M8518,E13,LDS,TRI,29
M8519,E13,TSS,EXP,13
M8520,E13,DSC,IMP,7
M8521,E13,DSC,EXP,3
M8522,E13,DSC,IMP,21
M8523,E13,LDS,EXP,2
M8524,E13,TSM,TRX,18
M8525,E13,TSS,IMP,8
M8526,E13,TSM,IMP,41
M8527,E13,LDS,TRX,37
M8528,E13,RHL,IMP,6
M8529,E13,LDS,TRI,1
M8530,E13,LDS,TRX,17
M8531,E13,TSS,IMP,22
M8532,E13,DSC,EXP,27
M8533,E13,TSS,TRX,1
M8534,E13,RHL,TRX,4
M8535,E13,LDS,TRI,34
M8536,E13,LDS,IMP,37
M8537,E13,DSC,TRX,7
M8538,E13,RHL,TRX,15
M8539,E13,LDS,TRX,26
M8540,E13,LDS,EXP,9
M8541,E13,LDS,TRX,6
M8542,E13,LDS,TRI,34
M8543,E13,DSC,IMP,7
M8544,E13,DSC,EXP,30
M8545,E13,DSC,TRX,12
M8546,E13,RHL,IMP,16
M8547,E13,LDS,EXP,27
M8548,E13,DSC,TRI,10
M8549,E13,LDS,TRX,17
M8550,E13,DSC,TRX,26
M8551,E13,DSC,IMP,13
M8552,E13,LDS,EXP,38
M8553,E13,TSS,TRI,7
M8554,E13,LDS,EXP,12
M8555,E13,DSC,TRX,42
M8556,E13,DSC,IMP,22
M8557,E13,DSC,TRX,4
M8558,E13,LDS,TRI,33
M8559,E13,DSC,EXP,24
M8560,E13,DSC,TRX,6
M8561,E13,DSC,EXP,11
M8562,E13,TSM,EXP,9
M8563,E13,TSS,IMP,36
M8564,E13,RHL,IMP,31
M8565,E13,LDS,EXP,33
M8566,E13,DSC,TRI,25
M8567,E13,LDS,IMP,10
M8568,E13,DSC,IMP,23
M8569,E13,LDS,IMP,9
M8570,E13,LDS,IMP,19
M8571,E13,RHL,IMP,6
M8572,E13,DSC,TRI,20
M8573,E13,TSM,EXP,21
M8574,E13,DSC,IMP,12
M8575,E13,TSS,EXP,12
M8576,E13,LDS,TRI,21
M8577,E13,LDS,TRI,41
M8578,E13,DSC,EXP,32
M8579,E13,LDS,IMP,16
M8580,E13,DSC,IMP,15
M8581,E13,TSS,IMP,1
M8582,E13,LDS,TRI,26
M8583,E13,DSC,EXP,18
M8584,E13,DSC,TRX,13
M8585,E13,LDS,TRI,38
M8586,E13,DSC,IMP,40
M8587,E13,RHL,TRX,39
M8588,E13,DSC,TRI,3
M8589,E13,TSM,TRI,41
M8590,E13,TSS,TRX,4
M8591,E13,LDS,EXP,35
M8592,E13,TSM,EXP,12
M8593,E13,TSM,TRX,38
M8594,E13,DSC,TRI,39
M8595,E13,TSM,IMP,34
M8596,E13,RHL,EXP,36
M8597,E13,TSM,TRI,8
M8598,E13,RHL,TRI,8
M8599,E13,LDS,TRI,33
M8600,E13,TSS,TRX,25
M8601,E13,LDS,TRX,18
M8602,E13,DSC,IMP,8
M8603,E13,DSC,EXP,28
M8604,E13,LDS,IMP,29
M8605,E13,TSM,TRX,28
M8606,E13,DSC,TRX,24
M8607,E13,TSS,IMP,15
M8608,E13,DSC,TRI,13
M8609,E13,DSC,EXP,31
M8610,E13,DSC,TRX,12
M8611,E13,LDS,EXP,38
M8612,E13,DSC,IMP,17
M8613,E13,DSC,EXP,26
M8614,E13,TSM,TRX,38
M8615,E13,DSC,EXP,3
M8616,E13,LDS,TRX,10
M8617,E13,DSC,TRI,27
M8618,E13,RHL,EXP,8
M8619,E13,LDS,TRX,18
M8620,E13,TSS,EXP,27
M8621,E13,DSC,TRX,27
M8622,E13,LDS,EXP,5
M8623,E13,TSS,TRX,2
M8624,E13,LDS,TRX,17
M8625,E13,DSC,IMP,33
M8626,E13,TSS,TRI,3
M8627,E13,TSS,TRI,33
M8628,E13,DSC,IMP,13
M8629,E13,LDS,TRI,32
M8630,E13,LDS,IMP,38
M8631,E13,DSC,EXP,4
M8632,E13,LDS,TRX,24
M8633,E13,LDS,IMP,3
M8634,E13,LDS,TRX,30
M8635,E13,RHL,TRX,24
M8636,E13,RHL,TRI,18
M8637,E13,LDS,IMP,25
M8638,E13,DSC,TRI,20
M8639,E13,DSC,TRX,36
M8640,E13,LDS,TRX,36
M8641,E13,RHL,EXP,14
M8642,E13,LDS,TRI,2
M8643,E13,DSC,EXP,40
M8644,E13,LDS,IMP,15
M8645,E13,LDS,TRI,29
M8646,E13,RHL,IMP,31
M8647,E13,TSM,EXP,34
M8648,E13,LDS,TRI,16
M8649,E13,TSS,EXP,19
M8650,E13,LDS,IMP,33
M8651,E13,LDS,IMP,37
M8652,E13,LDS,IMP,30
M8653,E13,DSC,TRX,25
M8654,E13,LDS,TRX,15
M8655,E13,LDS,IMP,7
M8656,E13,DSC,TRX,21
M8657,E13,LDS,EXP,1
M8658,E13,LDS,TRI,23
M8659,E13,LDS,TRI,37
M8660,E13,DSC,TRI,38
M8661,E13,DSC,TRI,4
M8662,E13,DSC,TRX,33
M8663,E13,LDS,EXP,7
M8664,E13,DSC,TRI,40
M8665,E13,LDS,EXP,15
M8666,E13,LDS,IMP,28
M8667,E13,TSM,IMP,9
M8668,E13,DSC,TRI,5
M8669,E13,DSC,IMP,23
M8670,E13,LDS,IMP,9
M8671,E13,TSS,TRI,1
M8672,E13,DSC,TRX,32
M8673,E13,LDS,TRI,34
M8674,E13,DSC,IMP,25
M8675,E13,DSC,TRX,40
M8676,E13,DSC,TRI,22
M8677,E13,DSC,TRI,38
M8678,E13,LDS,EXP,2
M8679,E13,RHL,EXP,38
M8680,E13,RHL,EXP,31
M8681,E13,RHL,TRX,15
M8682,E13,LDS,IMP,5
M8683,E13,LDS,TRX,4
M8684,E13,LDS,IMP,35
M8685,E13,DSC,TRX,31
M8686,E13,LDS,EXP,19
M8687,E13,DSC,EXP,1
M8688,E13,DSC,IMP,25
M8689,E13,LDS,IMP,27
M8690,E13,LDS,IMP,5
M8691,E13,DSC,TRI,39
M8692,E13,LDS,TRI,30
M8693,E13,DSC,TRI,33
M8694,E13,TSS,TRX,29
M8695,E13,DSC,TRI,38
M8696,E13,DSC,EXP,29
M8697,E13,LDS,EXP,11
M8698,E13,LDS,TRX,1
M8699,E13,LDS,IMP,11
M8700,E13,DSC,EXP,32
M8701,E13,LDS,TRI,38
M8702,E13,LDS,TRX,9
M8703,E13,DSC,IMP,30
M8704,E13,LDS,IMP,16
M8705,E13,LDS,TRI,8
M8706,E13,DSC,TRI,18
M8707,E13,RHL,EXP,26
M8708,E14,DSC,TRX,1
M8709,E14,LDS,TRI,36
M8710,E14,RHL,TRI,34
M8711,E14,LDS,IMP,26
M8712,E14,DSC,TRI,28
M8713,E14,DSC,TRX,7
M8714,E14,DSC,TRI,1
M8715,E14,DSC,TRI,20
M8716,E14,DSC,TRX,10
M8717,E14,TSM,TRX,7
M8718,E14,DSC,TRI,19
M8719,E14,LDS,IMP,6
M8720,E14,RHL,TRI,3
M8721,E14,LDS,TRX,40
M8722,E14,RHL,TRI,20
M8723,E14,TSM,EXP,11
M8724,E14,RHL,TRI,33
M8725,E14,DSC,TRX,19
M8726,E14,DSC,EXP,19
M8727,E14,LDS,IMP,3
M8728,E14,TSS,TRI,20
M8729,E14,RHL,EXP,16
M8730,E14,LDS,EXP,23
M8731,E14,DSC,EXP,32
M8732,E14,DSC,EXP,41
M8733,E14,DSC,TRI,20
M8734,E14,TSM,EXP,31
M8735,E14,TSM,IMP,39
M8736,E14,RHL,TRX,8
M8737,E14,TSS,EXP,16
M8738,E14,DSC,IMP,5
M8739,E14,LDS,TRI,10
M8740,E14,DSC,TRX,39
M8741,E14,LDS,TRI,33
M8742,E14,LDS,TRI,31
M8743,E14,RHL,TRI,36
M8744,E14,LDS,TRX,38
M8745,E14,DSC,IMP,31
M8746,E14,TSM,EXP,31
M8747,E14,DSC,IMP,37
M8748,E14,DSC,TRX,14
M8749,E14,TSM,EXP,40
M8750,E14,DSC,TRI,15
M8751,E14,DSC,TRI,41
M8752,E14,LDS,IMP,30
M8753,E14,LDS,EXP,17
M8754,E14,RHL,TRI,5
M8755,E14,RHL,IMP,40
M8756,E14,DSC,TRX,12
M8757,E14,LDS,EXP,28
M8758,E14,LDS,EXP,20
M8759,E14,TSS,TRX,24
M8760,E14,LDS,EXP,14
M8761,E14,TSM,IMP,7
M8762,E14,DSC,TRI,39
M8763,E14,LDS,TRI,26
M8764,E14,DSC,IMP,37
M8765,E14,DSC,EXP,7
M8766,E14,DSC,EXP,28
M8767,E14,LDS,TRX,13
M8768,E14,LDS,TRI,41
M8769,E14,DSC,TRI,26
M8770,E14,TSM,EXP,7
M8771,E14,TSS,IMP,21
M8772,E14,TSS,TRX,3
M8773,E14,DSC,TRI,24
M8774,E14,TSM,IMP,2
M8775,E14,LDS,TRI,16
M8776,E14,DSC,IMP,41
M8777,E14,TSS,TRI,11
M8778,E14,LDS,IMP,22
M8779,E14,DSC,TRX,2
M8780,E14,DSC,IMP,23
M8781,E14,LDS,TRI,14
M8782,E14,LDS,EXP,23
M8783,E14,TSM,IMP,40
M8784,E14,LDS,TRI,26
M8785,E14,DSC,TRI,24
M8786,E14,LDS,TRI,3
M8787,E14,TSS,TRI,14
M8788,E14,DSC,TRX,20
M8789,E14,TSM,TRI,12
M8790,E14,DSC,EXP,23
M8791,E14,DSC,TRX,32
M8792,E14,DSC,EXP,14
M8793,E14,LDS,TRI,6
M8794,E14,DSC,IMP,16
M8795,E14,TSS,IMP,4
M8796,E14,LDS,IMP,19
M8797,E14,TSM,EXP,37
M8798,E14,DSC,IMP,39
M8799,E14,TSM,EXP,30
M8800,E14,TSS,IMP,23
M8801,E14,TSM,TRI,37
M8802,E14,DSC,TRI,2
M8803,E14,LDS,TRI,42
M8804,E14,TSM,TRI,40
M8805,E14,DSC,TRI,8
M8806,E14,LDS,TRX,19
M8807,E14,DSC,EXP,26
M8808,E14,LDS,TRI,22
M8809,E14,LDS,TRI,26
M8810,E14,LDS,TRX,32
M8811,E14,LDS,IMP,4
M8812,E14,LDS,EXP,42
M8813,E14,LDS,EXP,20
M8814,E14,RHL,TRI,29
M8815,E14,LDS,EXP,14
M8816,E14,TSS,IMP,25
M8817,E14,TSM,EXP,8
M8818,E14,DSC,TRI,11
M8819,E14,TSM,TRI,35
M8820,E14,DSC,TRI,32
M8821,E14,RHL,IMP,12
M8822,E14,DSC,IMP,41
M8823,E14,DSC,TRI,28
M8824,E14,RHL,TRI,14
M8825,E14,RHL,TRX,6
M8826,E14,DSC,TRX,37
M8827,E14,DSC,EXP,30
M8828,E14,TSS,EXP,37
M8829,E14,DSC,IMP,2
M8830,E14,LDS,IMP,38
M8831,E14,LDS,TRX,11
M8832,E14,DSC,EXP,17
M8833,E14,DSC,EXP,28
M8834,E14,DSC,EXP,41
M8835,E14,LDS,EXP,15
M8836,E14,DSC,TRX,1
M8837,E14,DSC,TRX,42
M8838,E14,TSM,IMP,22
M8839,E14,DSC,TRX,37
M8840,E14,LDS,TRI,33
M8841,E14,DSC,EXP,31
M8842,E14,DSC,TRX,20
M8843,E14,DSC,EXP,23
M8844,E14,DSC,TRI,22
M8845,E14,DSC,IMP,26
M8846,E14,LDS,TRX,13
M8847,E14,RHL,EXP,13
M8848,E14,LDS,IMP,10
M8849,E14,LDS,TRX,10
M8850,E14,LDS,IMP,36
M8851,E14,TSM,TRI,31
M8852,E14,DSC,EXP,40
M8853,E14,LDS,TRX,30
M8854,E14,DSC,TRI,10
M8855,E14,LDS,TRI,24
M8856,E14,TSS,EXP,6
M8857,E14,DSC,IMP,5
M8858,E14,DSC,EXP,40
M8859,E14,TSS,EXP,34
M8860,E14,TSS,IMP,16
M8861,E14,LDS,TRX,24
M8862,E14,LDS,TRI,40
M8863,E14,TSS,TRI,18
M8864,E14,LDS,TRI,28
M8865,E14,TSM,IMP,36
M8866,E14,DSC,TRX,6
M8867,E14,TSM,TRX,11
M8868,E14,DSC,EXP,32
M8869,E14,TSS,EXP,26
M8870,E14,LDS,IMP,27
M8871,E14,TSS,TRX,21
M8872,E14,TSS,TRI,17
M8873,E14,TSS,TRI,18
M8874,E14,DSC,IMP,9
M8875,E14,TSS,TRX,26
M8876,E14,RHL,EXP,27
M8877,E14,LDS,IMP,35
M8878,E14,LDS,TRI,42
M8879,E14,TSS,EXP,22
M8880,E14,DSC,TRX,13
M8881,E14,TSS,EXP,4
M8882,E14,DSC,IMP,5
M8883,E14,DSC,TRX,15
M8884,E14,LDS,TRI,21
M8885,E14,LDS,EXP,28
M8886,E14,LDS,TRI,12
M8887,E14,TSS,EXP,21
M8888,E14,DSC,IMP,31
M8889,E14,LDS,IMP,1
M8890,E14,DSC,TRX,4
M8891,E14,RHL,TRX,38
M8892,E14,TSS,TRX,30
M8893,E14,DSC,TRI,40
M8894,E14,DSC,TRX,1
M8895,E14,TSS,IMP,13
M8896,E14,DSC,IMP,8
M8897,E14,DSC,EXP,27
M8898,E14,RHL,EXP,5
M8899,E14,DSC,TRX,41
M8900,E14,DSC,EXP,25
M8901,E14,RHL,TRX,32
M8902,E14,DSC,TRI,2
M8903,E14,LDS,TRX,41
M8904,E14,LDS,TRI,16
M8905,E14,DSC,EXP,20
M8906,E14,TSS,EXP,9
M8907,E14,LDS,TRI,35
M8908,E14,LDS,IMP,5
M8909,E14,DSC,TRI,7
M8910,E14,DSC,IMP,19
M8911,E14,DSC,TRI,3
M8912,E14,DSC,TRX,6
M8913,E14,LDS,IMP,26
M8914,E14,DSC,TRI,19
M8915,E14,TSS,TRX,24
M8916,E14,TSS,IMP,26
M8917,E14,LDS,TRI,27
M8918,E14,LDS,TRI,16
M8919,E14,LDS,TRI,29
M8920,E14,LDS,EXP,12
M8921,E14,DSC,IMP,13
M8922,E14,DSC,TRI,35
M8923,E14,LDS,TRX,40
M8924,E14,RHL,EXP,18
M8925,E14,DSC,EXP,22
M8926,E14,LDS,TRX,36
M8927,E14,DSC,TRX,35
M8928,E14,LDS,TRX,14
M8929,E14,RHL,IMP,35
M8930,E14,LDS,TRI,18
M8931,E14,LDS,TRI,42
M8932,E14,DSC,TRI,25
M8933,E14,DSC,TRX,24
M8934,E14,DSC,TRI,8
M8935,E14,DSC,TRX,7
M8936,E14,TSM,TRX,25
M8937,E14,DSC,EXP,34
M8938,E14,TSS,EXP,41
M8939,E14,LDS,EXP,16
M8940,E14,LDS,IMP,28
M8941,E14,DSC,EXP,34
M8942,E14,DSC,TRX,25
M8943,E14,DSC,EXP,24
M8944,E14,TSM,TRX,19
M8945,E14,LDS,TRI,42
M8946,E14,DSC,EXP,40
M8947,E14,DSC,IMP,4
M8948,E14,TSS,EXP,8
M8949,E14,LDS,IMP,18
M8950,E14,TSS,TRI,2
M8951,E14,TSM,IMP,33
M8952,E14,TSS,TRI,39
M8953,E14,DSC,IMP,36
M8954,E14,DSC,TRX,25
M8955,E14,TSM,TRI,35
M8956,E14,LDS,EXP,13
M8957,E14,DSC,TRX,40
M8958,E14,DSC,TRX,29
M8959,E14,LDS,IMP,27
M8960,E14,RHL,EXP,28
M8961,E14,LDS,TRI,13
M8962,E14,TSM,IMP,7
M8963,E14,LDS,IMP,41
M8964,E14,DSC,EXP,6
M8965,E14,RHL,EXP,33
M8966,E14,DSC,IMP,8
M8967,E14,LDS,IMP,42
M8968,E14,LDS,EXP,27
