ID_NUMBER,REL_NUM,CL_SUMMARY_TYPE,CTR_OPERATOR_BIC,CRANE_ID,NO_OF_MOVES,MOVE_DESCRIPTION,TYPE_OF_MOVE,EQ_TYPE,CONTAINER_SIZE,EMPTY_FULL,DEEP_SHORT_SEA,TRANSHIPMENT_FLAG,FK_TERMINAL_CALL,FK_TDR_REL
78,1,O,YML,,14,RSOB_FUL_20,RSOB,CN,20,FUL,D,,78,1
78,1,O,YML,,11,TSM_MT_40,TSM,CN,40,MT,,Y,78,1
78,1,O,OOL,,278,LOAD_FUL_20,LOAD,CN,20,FUL,D,,78,1
78,1,O,OOL,,291,DISC_FUL_20,DISC,CN,20,FUL,D,,78,1
78,1,O,OOL,,62,RDR_FUL_45,RDR,CN,45,FUL,D,,78,1
78,1,O,OOL,,35,RSOB_FUL_20,RSOB,CN,20,FUL,S,,78,1
78,1,O,OOL,,28,TSM_FUL_45,TSM,CN,45,FUL,,Y,78,1
78,1,O,MSK,,556,LOAD_MT_20,LOAD,CN,20,MT,,,78,1
78,1,O,MSK,,583,DISC_FUL_45,DISC,CN,45,FUL,D,,78,1
78,1,O,MSK,,125,RDR_FUL_20,RDR,CN,20,FUL,D,,78,1
78,1,O,MSK,,69,RSOB_FUL_20,RSOB,CN,20,FUL,S,,78,1
78,1,O,MSK,,56,TSM_MT_20,TSM,CN,20,MT,S,Y,78,1
78,1,V,,,81,TTL_HCV,,HCV,,,,,78,1
78,1,C,,Q01,1231,TTL_MOVES,,,,,,,78,1
78,1,C,,Q02,1231,TTL_MOVES,,,,,,,78,1
78,1,C,,Q03,1231,TTL_MOVES,,,,,,,78,1
79,1,O,OOL,,270,LOAD_MT_40,LOAD,CN,40,MT,D,,79,1
79,1,O,OOL,,284,DISC_MT_20,DISC,CN,20,MT,,Y,79,1
79,1,O,OOL,,61,RDR_MT_20,RDR,CN,20,MT,,,79,1
79,1,O,OOL,,34,RSOB_FUL_45,RSOB,CN,45,FUL,D,,79,1
79,1,O,OOL,,27,TSM_MT_20,TSM,CN,20,MT,S,Y,79,1
79,1,O,ONE,,324,LOAD_MT_20,LOAD,CN,20,MT,D,,79,1
79,1,O,ONE,,341,DISC_MT_40,DISC,CN,40,MT,,,79,1
79,1,O,ONE,,73,RDR_FUL_45,RDR,CN,45,FUL,D,,79,1
79,1,O,ONE,,41,RSOB_FUL_20,RSOB,CN,20,FUL,D,,79,1
79,1,O,ONE,,32,TSM_FUL_45,TSM,CN,45,FUL,S,Y,79,1
79,1,O,YML,,108,LOAD_FUL_45,LOAD,CN,45,FUL,,,79,1
79,1,O,YML,,113,DISC_FUL_45,DISC,CN,45,FUL,,,79,1
79,1,O,YML,,24,RDR_FUL_40,RDR,CN,40,FUL,D,,79,1
79,1,O,YML,,14,RSOB_FUL_20,RSOB,CN,20,FUL,D,,79,1
79,1,O,YML,,11,TSM_FUL_20,TSM,CN,20,FUL,,Y,79,1
79,1,O,HLC,,324,LOAD_MT_20,LOAD,CN,20,MT,S,,79,1
79,1,O,HLC,,340,DISC_FUL_40,DISC,CN,40,FUL,,,79,1
79,1,O,HLC,,73,RDR_FUL_20,RDR,CN,20,FUL,D,,79,1
79,1,O,HLC,,40,RSOB_FUL_40,RSOB,CN,40,FUL,S,,79,1
79,1,O,HLC,,32,TSM_FUL_45,TSM,CN,45,FUL,,Y,79,1
79,1,O,HLC,,1,MCR_FUL_45,MCR,CN,45,FUL,D,,79,1
79,1,V,,,73,TTL_HCV,,HCV,,,,,79,1
79,1,C,,Q01,880,TTL_MOVES,,,,,,,79,1
79,1,C,,Q02,880,TTL_MOVES,,,,,,,79,1
79,1,C,,Q03,880,TTL_MOVES,,,,,,,79,1
80,1,O,MSC,,472,LOAD_MT_20,LOAD,CN,20,MT,,,80,1
80,1,O,MSC,,495,DISC_FUL_40,DISC,CN,40,FUL,S,,80,1
80,1,O,MSC,,106,RDR_FUL_40,RDR,CN,40,FUL,,,80,1
80,1,O,MSC,,59,RSOB_FUL_40,RSOB,CN,40,FUL,D,,80,1
80,1,O,MSC,,47,TSM_FUL_45,TSM,CN,45,FUL,S,Y,80,1
80,1,O,HLC,,314,LOAD_FUL_40,LOAD,CN,40,FUL,,Y,80,1
80,1,O,HLC,,330,DISC_MT_40,DISC,CN,40,MT,,,80,1
80,1,O,HLC,,71,RDR_FUL_20,RDR,CN,20,FUL,S,,80,1
80,1,O,HLC,,39,RSOB_FUL_40,RSOB,CN,40,FUL,,,80,1
80,1,O,HLC,,31,TSM_FUL_45,TSM,CN,45,FUL,D,Y,80,1
80,1,O,MSK,,524,LOAD_MT_40,LOAD,CN,40,MT,D,,80,1
80,1,O,MSK,,550,DISC_FUL_20,DISC,CN,20,FUL,,,80,1
80,1,O,MSK,,118,RDR_FUL_40,RDR,CN,40,FUL,S,,80,1
80,1,O,MSK,,65,RSOB_FUL_20,RSOB,CN,20,FUL,,,80,1
80,1,O,MSK,,52,TSM_FUL_20,TSM,CN,20,FUL,D,Y,80,1
80,1,V,,,97,TTL_HCV,,HCV,,,,,80,1
80,1,C,,Q01,1124,TTL_MOVES,,,,,,,80,1
80,1,C,,Q02,1123,TTL_MOVES,,,,,,,80,1
80,1,C,,Q03,1123,TTL_MOVES,,,,,,,80,1
81,1,O,WHL,,404,LOAD_FUL_40,LOAD,CN,40,FUL,S,,81,1
81,1,O,WHL,,424,DISC_MT_45,DISC,CN,45,MT,D,,81,1
81,1,O,WHL,,91,RDR_FUL_20,RDR,CN,20,FUL,D,,81,1
81,1,O,WHL,,50,RSOB_FUL_40,RSOB,CN,40,FUL,,,81,1
81,1,O,WHL,,40,TSM_FUL_20,TSM,CN,20,FUL,D,Y,81,1
81,1,O,WHL,,1,MCR_FUL_20,MCR,CN,20,FUL,,,81,1
81,1,O,HLC,,968,LOAD_MT_45,LOAD,CN,45,MT,S,Y,81,1
81,1,O,HLC,,1017,DISC_FUL_45,DISC,CN,45,FUL,,,81,1
81,1,O,HLC,,218,RDR_FUL_40,RDR,CN,40,FUL,D,,81,1
81,1,O,HLC,,121,RSOB_MT_20,RSOB,CN,20,MT,D,,81,1
81,1,O,HLC,,97,TSM_FUL_20,TSM,CN,20,FUL,,Y,81,1
81,1,O,EMC,,807,LOAD_FUL_45,LOAD,CN,45,FUL,S,,81,1
81,1,O,EMC,,848,DISC_FUL_45,DISC,CN,45,FUL,,,81,1
81,1,O,EMC,,182,RDR_FUL_20,RDR,CN,20,FUL,S,,81,1
81,1,O,EMC,,101,RSOB_FUL_45,RSOB,CN,45,FUL,D,,81,1
81,1,O,EMC,,80,TSM_FUL_45,TSM,CN,45,FUL,,Y,81,1
81,1,V,,,265,TTL_HCV,,HCV,,,,,81,1
81,1,C,,Q01,1429,TTL_MOVES,,,,,,,81,1
81,1,C,,Q02,1429,TTL_MOVES,,,,,,,81,1
81,1,C,,Q03,1428,TTL_MOVES,,,,,,,81,1
81,1,C,,Q04,1428,TTL_MOVES,,,,,,,81,1
82,1,O,EMC,,600,LOAD_FUL_20,LOAD,CN,20,FUL,,,82,1
82,1,O,EMC,,630,DISC_FUL_40,DISC,CN,40,FUL,S,,82,1
82,1,O,EMC,,135,RDR_FUL_40,RDR,CN,40,FUL,D,,82,1
82,1,O,EMC,,75,RSOB_FUL_45,RSOB,CN,45,FUL,S,,82,1
82,1,O,EMC,,59,TSM_FUL_40,TSM,CN,40,FUL,D,Y,82,1
82,1,O,ONE,,720,LOAD_MT_40,LOAD,CN,40,MT,,,82,1
82,1,O,ONE,,756,DISC_FUL_40,DISC,CN,40,FUL,D,,82,1
82,1,O,ONE,,162,RDR_FUL_20,RDR,CN,20,FUL,S,,82,1
82,1,O,ONE,,90,RSOB_FUL_20,RSOB,CN,20,FUL,S,,82,1
82,1,O,ONE,,71,TSM_FUL_40,TSM,CN,40,FUL,,Y,82,1
82,1,O,HLC,,720,LOAD_FUL_40,LOAD,CN,40,FUL,S,Y,82,1
82,1,O,HLC,,756,DISC_MT_40,DISC,CN,40,MT,S,,82,1
82,1,O,HLC,,162,RDR_MT_45,RDR,CN,45,MT,D,,82,1
82,1,O,HLC,,90,RSOB_FUL_40,RSOB,CN,40,FUL,,,82,1
82,1,O,HLC,,71,TSM_MT_20,TSM,CN,20,MT,D,Y,82,1
82,1,O,MSC,,1079,LOAD_FUL_20,LOAD,CN,20,FUL,D,,82,1
82,1,O,MSC,,1133,DISC_FUL_45,DISC,CN,45,FUL,S,Y,82,1
82,1,O,MSC,,243,RDR_FUL_40,RDR,CN,40,FUL,,,82,1
82,1,O,MSC,,135,RSOB_MT_20,RSOB,CN,20,MT,D,,82,1
82,1,O,MSC,,108,TSM_FUL_45,TSM,CN,45,FUL,,Y,82,1
82,1,O,OOL,,599,LOAD_FUL_20,LOAD,CN,20,FUL,S,,82,1
82,1,O,OOL,,629,DISC_FUL_20,DISC,CN,20,FUL,,Y,82,1
82,1,O,OOL,,135,RDR_MT_20,RDR,CN,20,MT,S,,82,1
82,1,O,OOL,,75,RSOB_FUL_45,RSOB,CN,45,FUL,S,,82,1
82,1,O,OOL,,60,TSM_FUL_20,TSM,CN,20,FUL,D,Y,82,1
82,1,V,,,462,TTL_HCV,,HCV,,,,,82,1
82,1,C,,Q01,1084,TTL_MOVES,,,,,,,82,1
82,1,C,,Q02,1084,TTL_MOVES,,,,,,,82,1
82,1,C,,Q03,1084,TTL_MOVES,,,,,,,82,1
82,1,C,,Q04,1084,TTL_MOVES,,,,,,,82,1
82,1,C,,Q05,1084,TTL_MOVES,,,,,,,82,1
82,1,C,,Q06,1084,TTL_MOVES,,,,,,,82,1
82,1,C,,Q07,1084,TTL_MOVES,,,,,,,82,1
82,1,C,,Q08,1083,TTL_MOVES,,,,,,,82,1
82,1,C,,Q09,1084,TTL_MOVES,,,,,,,82,1
83,1,O,HLC,,158,LOAD_MT_20,LOAD,CN,20,MT,,,83,1
83,1,O,HLC,,166,DISC_FUL_45,DISC,CN,45,FUL,D,,83,1
83,1,O,HLC,,36,RDR_FUL_45,RDR,CN,45,FUL,D,,83,1
83,1,O,HLC,,20,RSOB_FUL_45,RSOB,CN,45,FUL,D,,83,1
83,1,O,HLC,,15,TSM_FUL_40,TSM,CN,40,FUL,,Y,83,1
83,1,O,YML,,53,LOAD_FUL_40,LOAD,CN,40,FUL,D,Y,83,1
83,1,O,YML,,55,DISC_FUL_45,DISC,CN,45,FUL,S,,83,1
83,1,O,YML,,12,RDR_FUL_45,RDR,CN,45,FUL,,,83,1
83,1,O,YML,,7,RSOB_FUL_45,RSOB,CN,45,FUL,S,,83,1
83,1,O,YML,,5,TSM_MT_45,TSM,CN,45,MT,,Y,83,1
83,1,O,ONE,,158,LOAD_FUL_45,LOAD,CN,45,FUL,D,,83,1
83,1,O,ONE,,165,DISC_FUL_45,DISC,CN,45,FUL,S,,83,1
83,1,O,ONE,,35,RDR_FUL_40,RDR,CN,40,FUL,,,83,1
83,1,O,ONE,,20,RSOB_FUL_40,RSOB,CN,40,FUL,D,,83,1
83,1,O,ONE,,16,TSM_FUL_20,TSM,CN,20,FUL,D,Y,83,1
83,1,O,MSC,,236,LOAD_FUL_40,LOAD,CN,40,FUL,,,83,1
83,1,O,MSC,,248,DISC_FUL_45,DISC,CN,45,FUL,S,,83,1
83,1,O,MSC,,53,RDR_FUL_45,RDR,CN,45,FUL,,,83,1
83,1,O,MSC,,30,RSOB_FUL_45,RSOB,CN,45,FUL,D,,83,1
83,1,O,MSC,,24,TSM_FUL_20,TSM,CN,20,FUL,S,Y,83,1
83,1,O,WHL,,66,LOAD_MT_45,LOAD,CN,45,MT,D,,83,1
83,1,O,WHL,,69,DISC_FUL_45,DISC,CN,45,FUL,D,Y,83,1
83,1,O,WHL,,15,RDR_FUL_20,RDR,CN,20,FUL,,,83,1
83,1,O,WHL,,8,RSOB_FUL_40,RSOB,CN,40,FUL,,,83,1
83,1,O,WHL,,6,TSM_FUL_45,TSM,CN,45,FUL,S,Y,83,1
83,1,O,MSK,,263,LOAD_MT_20,LOAD,CN,20,MT,D,,83,1
83,1,O,MSK,,276,DISC_FUL_20,DISC,CN,20,FUL,D,,83,1
83,1,O,MSK,,59,RDR_FUL_45,RDR,CN,45,FUL,,,83,1
83,1,O,MSK,,33,RSOB_FUL_40,RSOB,CN,40,FUL,D,,83,1
83,1,O,MSK,,26,TSM_MT_20,TSM,CN,20,MT,S,Y,83,1
83,1,V,,,82,TTL_HCV,,HCV,,,,,83,1
83,1,C,,Q01,603,TTL_MOVES,,,,,,,83,1
83,1,C,,Q02,604,TTL_MOVES,,,,,,,83,1
83,1,C,,Q03,604,TTL_MOVES,,,,,,,83,1
83,1,C,,Q04,604,TTL_MOVES,,,,,,,83,1
84,1,O,MSC,,907,LOAD_FUL_45,LOAD,CN,45,FUL,D,,84,1
84,1,O,MSC,,952,DISC_MT_45,DISC,CN,45,MT,D,,84,1
84,1,O,MSC,,204,RDR_MT_45,RDR,CN,45,MT,S,,84,1
84,1,O,MSC,,113,RSOB_FUL_20,RSOB,CN,20,FUL,D,,84,1
84,1,O,MSC,,91,TSM_FUL_45,TSM,CN,45,FUL,,Y,84,1
84,1,O,EMC,,504,LOAD_MT_20,LOAD,CN,20,MT,,Y,84,1
84,1,O,EMC,,529,DISC_FUL_45,DISC,CN,45,FUL,S,,84,1
84,1,O,EMC,,113,RDR_FUL_45,RDR,CN,45,FUL,D,,84,1
84,1,O,EMC,,63,RSOB_FUL_20,RSOB,CN,20,FUL,S,,84,1
84,1,O,EMC,,50,TSM_FUL_20,TSM,CN,20,FUL,D,Y,84,1
84,1,O,EMC,,1,MCR_FUL_45,MCR,CN,45,FUL,D,,84,1
84,1,O,YML,,202,LOAD_MT_40,LOAD,CN,40,MT,,Y,84,1
84,1,O,YML,,212,DISC_MT_45,DISC,CN,45,MT,,,84,1
84,1,O,YML,,45,RDR_FUL_40,RDR,CN,40,FUL,,,84,1
84,1,O,YML,,25,RSOB_FUL_40,RSOB,CN,40,FUL,S,,84,1
84,1,O,YML,,20,TSM_FUL_40,TSM,CN,40,FUL,D,Y,84,1
84,1,O,HMM,,302,LOAD_FUL_20,LOAD,CN,20,FUL,S,Y,84,1
84,1,O,HMM,,317,DISC_FUL_40,DISC,CN,40,FUL,D,Y,84,1
84,1,O,HMM,,68,RDR_FUL_40,RDR,CN,40,FUL,S,,84,1
84,1,O,HMM,,38,RSOB_FUL_45,RSOB,CN,45,FUL,S,,84,1
84,1,O,HMM,,30,TSM_MT_45,TSM,CN,45,MT,,Y,84,1
84,1,O,CMA,,151,LOAD_FUL_20,LOAD,CN,20,FUL,,,84,1
84,1,O,CMA,,158,DISC_FUL_40,DISC,CN,40,FUL,D,,84,1
84,1,O,CMA,,34,RDR_FUL_20,RDR,CN,20,FUL,D,,84,1
84,1,O,CMA,,19,RSOB_FUL_20,RSOB,CN,20,FUL,D,,84,1
84,1,O,CMA,,15,TSM_FUL_20,TSM,CN,20,FUL,S,Y,84,1
84,1,O,OOL,,504,LOAD_FUL_45,LOAD,CN,45,FUL,D,,84,1
84,1,O,OOL,,529,DISC_FUL_45,DISC,CN,45,FUL,,,84,1
84,1,O,OOL,,113,RDR_FUL_45,RDR,CN,45,FUL,,,84,1
84,1,O,OOL,,63,RSOB_MT_40,RSOB,CN,40,MT,D,,84,1
84,1,O,OOL,,50,TSM_FUL_40,TSM,CN,40,FUL,D,Y,84,1
84,1,V,,,258,TTL_HCV,,HCV,,,,,84,1
84,1,C,,Q01,1336,TTL_MOVES,,,,,,,84,1
84,1,C,,Q02,1336,TTL_MOVES,,,,,,,84,1
84,1,C,,Q03,1336,TTL_MOVES,,,,,,,84,1
84,1,C,,Q04,1336,TTL_MOVES,,,,,,,84,1
84,1,C,,Q05,1336,TTL_MOVES,,,,,,,84,1
85,1,O,EMC,,228,LOAD_FUL_20,LOAD,CN,20,FUL,,,85,1
85,1,O,EMC,,239,DISC_FUL_20,DISC,CN,20,FUL,S,Y,85,1
85,1,O,EMC,,51,RDR_FUL_40,RDR,CN,40,FUL,,,85,1
85,1,O,EMC,,28,RSOB_FUL_45,RSOB,CN,45,FUL,S,,85,1
85,1,O,EMC,,23,TSM_FUL_40,TSM,CN,40,FUL,D,Y,85,1
85,1,O,CMA,,68,LOAD_FUL_40,LOAD,CN,40,FUL,D,,85,1
85,1,O,CMA,,72,DISC_FUL_40,DISC,CN,40,FUL,,,85,1
85,1,O,CMA,,15,RDR_FUL_20,RDR,CN,20,FUL,,,85,1
85,1,O,CMA,,9,RSOB_MT_20,RSOB,CN,20,MT,D,,85,1
85,1,O,CMA,,7,TSM_FUL_40,TSM,CN,40,FUL,D,Y,85,1
85,1,O,OOL,,227,LOAD_FUL_40,LOAD,CN,40,FUL,,,85,1
85,1,O,OOL,,239,DISC_MT_20,DISC,CN,20,MT,D,,85,1
85,1,O,OOL,,51,RDR_FUL_40,RDR,CN,40,FUL,D,,85,1
85,1,O,OOL,,28,RSOB_MT_40,RSOB,CN,40,MT,S,,85,1
85,1,O,OOL,,23,TSM_FUL_40,TSM,CN,40,FUL,S,Y,85,1
85,1,O,MSK,,455,LOAD_MT_40,LOAD,CN,40,MT,S,,85,1
85,1,O,MSK,,478,DISC_FUL_20,DISC,CN,20,FUL,S,,85,1
85,1,O,MSK,,102,RDR_FUL_40,RDR,CN,40,FUL,,,85,1
85,1,O,MSK,,57,RSOB_FUL_45,RSOB,CN,45,FUL,D,,85,1
85,1,O,MSK,,45,TSM_FUL_45,TSM,CN,45,FUL,,Y,85,1
85,1,O,HLC,,273,LOAD_MT_45,LOAD,CN,45,MT,,,85,1
85,1,O,HLC,,286,DISC_FUL_40,DISC,CN,40,FUL,S,,85,1
85,1,O,HLC,,61,RDR_FUL_20,RDR,CN,20,FUL,D,,85,1
85,1,O,HLC,,34,RSOB_FUL_40,RSOB,CN,40,FUL,,,85,1
85,1,O,HLC,,27,TSM_MT_20,TSM,CN,20,MT,D,Y,85,1
85,1,O,HLC,,1,MCR_FUL_20,MCR,CN,20,FUL,S,,85,1
85,1,V,,,68,TTL_HCV,,HCV,,,,,85,1
85,1,C,,Q01,1598,TTL_MOVES,,,,,,,85,1
85,1,C,,Q02,1597,TTL_MOVES,,,,,,,85,1
86,1,O,MSC,,1183,LOAD_MT_40,LOAD,CN,40,MT,D,,86,1
86,1,O,MSC,,1242,DISC_FUL_40,DISC,CN,40,FUL,,,86,1
86,1,O,MSC,,266,RDR_FUL_45,RDR,CN,45,FUL,,,86,1
86,1,O,MSC,,148,RSOB_FUL_20,RSOB,CN,20,FUL,D,,86,1
86,1,O,MSC,,118,TSM_FUL_45,TSM,CN,45,FUL,D,Y,86,1
86,1,O,MSC,,1,MCR_FUL_20,MCR,CN,20,FUL,D,,86,1
86,1,O,OOL,,658,LOAD_FUL_20,LOAD,CN,20,FUL,,,86,1
86,1,O,OOL,,690,DISC_FUL_45,DISC,CN,45,FUL,,,86,1
86,1,O,OOL,,148,RDR_FUL_45,RDR,CN,45,FUL,,,86,1
86,1,O,OOL,,82,RSOB_FUL_45,RSOB,CN,45,FUL,D,,86,1
86,1,O,OOL,,66,TSM_FUL_40,TSM,CN,40,FUL,D,Y,86,1
86,1,O,HMM,,394,LOAD_MT_20,LOAD,CN,20,MT,,,86,1
86,1,O,HMM,,414,DISC_FUL_20,DISC,CN,20,FUL,,,86,1
86,1,O,HMM,,89,RDR_FUL_40,RDR,CN,40,FUL,D,,86,1
86,1,O,HMM,,49,RSOB_FUL_20,RSOB,CN,20,FUL,,,86,1
86,1,O,HMM,,39,TSM_FUL_40,TSM,CN,40,FUL,D,Y,86,1
86,1,O,HMM,,1,MCR_FUL_40,MCR,CN,40,FUL,,,86,1
86,1,O,EMC,,657,LOAD_FUL_45,LOAD,CN,45,FUL,D,,86,1
86,1,O,EMC,,690,DISC_FUL_20,DISC,CN,20,FUL,D,,86,1
86,1,O,EMC,,148,RDR_FUL_40,RDR,CN,40,FUL,S,,86,1
86,1,O,EMC,,82,RSOB_FUL_40,RSOB,CN,40,FUL,D,,86,1
86,1,O,EMC,,66,TSM_FUL_20,TSM,CN,20,FUL,S,Y,86,1
86,1,O,ONE,,788,LOAD_FUL_40,LOAD,CN,40,FUL,D,Y,86,1
86,1,O,ONE,,828,DISC_FUL_45,DISC,CN,45,FUL,D,Y,86,1
86,1,O,ONE,,177,RDR_FUL_40,RDR,CN,40,FUL,,,86,1
86,1,O,ONE,,99,RSOB_FUL_40,RSOB,CN,40,FUL,S,,86,1
86,1,O,ONE,,79,TSM_FUL_45,TSM,CN,45,FUL,S,Y,86,1
86,1,V,,,458,TTL_HCV,,HCV,,,,,86,1
86,1,C,,Q01,1610,TTL_MOVES,,,,,,,86,1
86,1,C,,Q02,1610,TTL_MOVES,,,,,,,86,1
86,1,C,,Q03,1610,TTL_MOVES,,,,,,,86,1
86,1,C,,Q04,1610,TTL_MOVES,,,,,,,86,1
86,1,C,,Q05,1610,TTL_MOVES,,,,,,,86,1
86,1,C,,Q06,1610,TTL_MOVES,,,,,,,86,1
87,1,O,MSC,,357,LOAD_MT_40,LOAD,CN,40,MT,D,,87,1
87,1,O,MSC,,375,DISC_FUL_20,DISC,CN,20,FUL,,,87,1
87,1,O,MSC,,80,RDR_FUL_45,RDR,CN,45,FUL,S,,87,1
87,1,O,MSC,,45,RSOB_FUL_40,RSOB,CN,40,FUL,,,87,1
87,1,O,MSC,,35,TSM_FUL_45,TSM,CN,45,FUL,D,Y,87,1
87,1,O,HLC,,238,LOAD_FUL_40,LOAD,CN,40,FUL,D,,87,1
87,1,O,HLC,,250,DISC_FUL_40,DISC,CN,40,FUL,S,Y,87,1
87,1,O,HLC,,54,RDR_FUL_20,RDR,CN,20,FUL,,,87,1
87,1,O,HLC,,30,RSOB_MT_40,RSOB,CN,40,MT,S,,87,1
87,1,O,HLC,,23,TSM_FUL_45,TSM,CN,45,FUL,D,Y,87,1
87,1,O,OOL,,198,LOAD_FUL_20,LOAD,CN,20,FUL,,Y,87,1
87,1,O,OOL,,208,DISC_FUL_40,DISC,CN,40,FUL,S,,87,1
87,1,O,OOL,,45,RDR_MT_40,RDR,CN,40,MT,,,87,1
87,1,O,OOL,,25,RSOB_FUL_45,RSOB,CN,45,FUL,D,,87,1
87,1,O,OOL,,20,TSM_MT_45,TSM,CN,45,MT,S,Y,87,1
87,1,O,ONE,,238,LOAD_FUL_45,LOAD,CN,45,FUL,,,87,1
87,1,O,ONE,,249,DISC_MT_20,DISC,CN,20,MT,,Y,87,1
87,1,O,ONE,,53,RDR_FUL_45,RDR,CN,45,FUL,D,,87,1
87,1,O,ONE,,30,RSOB_MT_40,RSOB,CN,40,MT,,,87,1
87,1,O,ONE,,24,TSM_FUL_45,TSM,CN,45,FUL,S,Y,87,1
87,1,O,EMC,,198,LOAD_MT_20,LOAD,CN,20,MT,S,,87,1
87,1,O,EMC,,208,DISC_FUL_45,DISC,CN,45,FUL,D,Y,87,1
87,1,O,EMC,,45,RDR_FUL_40,RDR,CN,40,FUL,D,,87,1
87,1,O,EMC,,25,RSOB_FUL_45,RSOB,CN,45,FUL,,,87,1
87,1,O,EMC,,19,TSM_MT_20,TSM,CN,20,MT,D,Y,87,1
87,1,O,CMA,,59,LOAD_FUL_45,LOAD,CN,45,FUL,S,,87,1
87,1,O,CMA,,62,DISC_FUL_20,DISC,CN,20,FUL,,Y,87,1
87,1,O,CMA,,13,RDR_FUL_20,RDR,CN,20,FUL,D,,87,1
87,1,O,CMA,,7,RSOB_FUL_40,RSOB,CN,40,FUL,,,87,1
87,1,O,CMA,,6,TSM_MT_20,TSM,CN,20,MT,,Y,87,1
87,1,O,CMA,,1,MCR_FUL_45,MCR,CN,45,FUL,,,87,1
87,1,V,,,38,TTL_HCV,,HCV,,,,,87,1
87,1,C,,Q01,1086,TTL_MOVES,,,,,,,87,1
87,1,C,,Q02,1086,TTL_MOVES,,,,,,,87,1
87,1,C,,Q03,1086,TTL_MOVES,,,,,,,87,1
88,1,O,EMC,,848,LOAD_FUL_20,LOAD,CN,20,FUL,D,,88,1
88,1,O,EMC,,890,DISC_FUL_45,DISC,CN,45,FUL,D,,88,1
88,1,O,EMC,,191,RDR_FUL_40,RDR,CN,40,FUL,S,,88,1
88,1,O,EMC,,106,RSOB_FUL_40,RSOB,CN,40,FUL,,,88,1
88,1,O,EMC,,85,TSM_FUL_20,TSM,CN,20,FUL,D,Y,88,1
88,1,O,WHL,,424,LOAD_FUL_20,LOAD,CN,20,FUL,,,88,1
88,1,O,WHL,,445,DISC_MT_45,DISC,CN,45,MT,D,Y,88,1
88,1,O,WHL,,95,RDR_FUL_40,RDR,CN,40,FUL,D,,88,1
88,1,O,WHL,,53,RSOB_MT_20,RSOB,CN,20,MT,,,88,1
88,1,O,WHL,,42,TSM_FUL_45,TSM,CN,45,FUL,D,Y,88,1
88,1,O,WHL,,1,MCR_FUL_40,MCR,CN,40,FUL,,,88,1
88,1,O,HMM,,509,LOAD_FUL_40,LOAD,CN,40,FUL,D,,88,1
88,1,O,HMM,,534,DISC_FUL_45,DISC,CN,45,FUL,S,,88,1
88,1,O,HMM,,114,RDR_FUL_45,RDR,CN,45,FUL,S,,88,1
88,1,O,HMM,,64,RSOB_MT_45,RSOB,CN,45,MT,D,,88,1
88,1,O,HMM,,51,TSM_FUL_20,TSM,CN,20,FUL,D,Y,88,1
88,1,O,HLC,,1018,LOAD_MT_45,LOAD,CN,45,MT,S,,88,1
88,1,O,HLC,,1068,DISC_FUL_20,DISC,CN,20,FUL,,,88,1
88,1,O,HLC,,229,RDR_FUL_40,RDR,CN,40,FUL,S,,88,1
88,1,O,HLC,,127,RSOB_FUL_20,RSOB,CN,20,FUL,,,88,1
88,1,O,HLC,,102,TSM_FUL_20,TSM,CN,20,FUL,S,Y,88,1
88,1,V,,,275,TTL_HCV,,HCV,,,,,88,1
88,1,C,,Q01,1212,TTL_MOVES,,,,,,,88,1
88,1,C,,Q02,1212,TTL_MOVES,,,,,,,88,1
88,1,C,,Q03,1212,TTL_MOVES,,,,,,,88,1
88,1,C,,Q04,1212,TTL_MOVES,,,,,,,88,1
88,1,C,,Q05,1212,TTL_MOVES,,,,,,,88,1
88,1,C,,Q06,1211,TTL_MOVES,,,,,,,88,1
89,1,O,HMM,,269,LOAD_MT_45,LOAD,CN,45,MT,S,,89,1
89,1,O,HMM,,282,DISC_FUL_45,DISC,CN,45,FUL,,,89,1
89,1,O,HMM,,60,RDR_FUL_20,RDR,CN,20,FUL,,,89,1
89,1,O,HMM,,34,RSOB_MT_45,RSOB,CN,45,MT,S,,89,1
89,1,O,HMM,,27,TSM_FUL_40,TSM,CN,40,FUL,S,Y,89,1
89,1,O,OOL,,448,LOAD_FUL_45,LOAD,CN,45,FUL,S,,89,1
89,1,O,OOL,,470,DISC_FUL_20,DISC,CN,20,FUL,S,,89,1
89,1,O,OOL,,101,RDR_FUL_40,RDR,CN,40,FUL,D,,89,1
89,1,O,OOL,,56,RSOB_FUL_45,RSOB,CN,45,FUL,,,89,1
89,1,O,OOL,,44,TSM_MT_20,TSM,CN,20,MT,S,Y,89,1
89,1,O,ONE,,537,LOAD_MT_40,LOAD,CN,40,MT,D,,89,1
89,1,O,ONE,,564,DISC_FUL_40,DISC,CN,40,FUL,S,,89,1
89,1,O,ONE,,121,RDR_FUL_40,RDR,CN,40,FUL,,,89,1
89,1,O,ONE,,67,RSOB_FUL_45,RSOB,CN,45,FUL,S,,89,1
89,1,O,ONE,,54,TSM_FUL_45,TSM,CN,45,FUL,S,Y,89,1
89,1,O,EMC,,448,LOAD_FUL_45,LOAD,CN,45,FUL,S,,89,1
89,1,O,EMC,,470,DISC_FUL_45,DISC,CN,45,FUL,D,Y,89,1
89,1,O,EMC,,101,RDR_FUL_45,RDR,CN,45,FUL,D,,89,1
